---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
will not move the image from its set position. | background-attachment
What does the following CSS rule do? .note { font-size: 1.5em } | It multiplies all text object font sizes with CLASS = "note" by 1.5.
Consider the following HTML document. 1 <!DOCTYPE html PUBLIC "-//W3C//DTD HTML 4.0 Transitional//EN"> 2 <HTML> 3 <HEAD> 4 <TITLE>Object Model</TITLE> 5 6 <SCRIPT LANGUAGE = "JavaScript"> 7 function start() 8 {9 alert( pText.innerText );10 pText.innerText = "Thanks for coming.";11 } 12 </SCRIPT>13 14 </HEAD> 15 16 <BODY ONLOAD = start()> 17 18 <P ID = "pText">Welcome to our Web page!</P> 19 20 </BODY> 21 </HTML> Which of the following selections a true statement? | The pText object does not have an innerText attribute.
What does the following HTML document do? <HTML> <HEAD> <TITLE>DHTML Event Model - ONLOAD</TITLE> |
<SCRIPT LANGUAGE = "JavaScript"> var value = 0; function startTimer(){ window.setInterval( "updateTime()", 1000 ); } function updateTime(){ value++; pText.innerText = value; } </SCRIPT> </HEAD> <BODY ONLOAD = "startTimer()"> <P><A ID = "pText">0</A></P> </BODY> </HTML> | It counts the number of seconds elapsed viewing the page.
If you used the ONMOUSEMOVE event to capture mouse events over an image, which of the following event properties |
would you use to capture the location of the mouse cursor relative to the image boundaries? | offsetX / offsetY
What does the following statement do?<SPAN ID = "colorName" STYLE = "font-family: monospace" DATASRC = "#Colors" DATAFLD = "ColorName"></SPAN><BR> | It assigns the TDC control named Colors to a span element for display purposes.
Which of the following is true? | The TDC handles creating table cells for output.
The VBScript operator for inequality is which of the following? | <>
What is wrong with the following VBScript code? 1 Select Case x 2 Case 1 3 Call MsgBox("1") 4 Case 2 5 Call MsgBox("2") 6 Case Else 7 Call MsgBox("?") 8 End Select | Nothing.
Which top level XSLT element is used to define a variable in a stylesheet or template and to assign it a value? | xsl:variable
See the snipset below and choose one answer: <xsl:value-of select="ceiling(-2.3)"/> | -2
A Complex Type element can be defined using | <xsd:complexType name="..." />
To prevent a type from being derived for defining new types you can specify | <complexType name="Address" final="restriction" />
What is NOT true about StAX? | it is a "push" parser
Which of the following XML code snippets is/are correct? | <BOOK> <AUTHOR> abc...</AUTHOR> </BOOK>
Which statements are true? | The DTD specifies ... + The DTD contains the list of tags allowed within the XML document, and their types and attributes.
With the ________, scripts can respond to a user moving the mouse, scrolling up or down the screen or entering keystrokes. | event model.
________ is a markup language for describing how content is rendered and _______ is a markup language for describing structured data—content is separated from presentation. | d. HTML, XML.
Which of the following is not an extension of XML? | c. SGML.
Which of the following XML attribute names is invalid? | b. I am not valid
Which of the following things is unspecified in the following line of code? <!DOCTYPE letter SYSTEM "letter.dtd"> | b. The type of browser you are using.
Which of the following are tags is used to define rules for an element? | c. <!ELEMENT ... (#PCDATA)>
Which of the following elements is not valid inside a group element in an XBRL document? | c. value
Which of the following XML based markup languages provides a protocol for business transactions on the Internet? | b. cXML.
The ________ attribute is added to a TABLE element's opening tag to bind a data island to a table | d. DATASRC
Which DOMDocument method is used to create a new attribute? | a. createAttribute
Which of the following is the correct processing instruction that specifies an XSL document (myXSL.xsl) to be used to transform an XML document. | c. <?xml:stylesheet type = "text/xsl" href="myXSL.xsl">
The ________ element generates the markup for an element of the specified name in the output HTML | c. xsl:element
Which of the following is not a type of DTD? | a. Table based
The ________ parses and translates all inbound and outbound messages going to and from a business. | a. BizTalk Server.
All Biztalk documents have the root element ________. | d. BizTalk
SOAP stands for | a. Simple Object Access Protocol
Microsoft's version of scripting that uses the Java syntax is called | b. JScript
________ was originally created by ________. | d. JavaScript, Netscape
In the following line, the word document is a ________ which resides in the computer's memory and contains information used by the script. document.writeln("Hello World"); | c. object
In the following line, the word writeln is a ________ which performs a task or action in the script. | d. method
The line window.alert("Hello world") will display output in ________. | a. a dialog box
Consider the following script. What is wrong with the following code? 1 <SCRIPT LANGUAGE = "JavaScript"> 2 var firstNumber, 3 secondNumber; 4 thirdNumber; 5 6 thirdNumber = 7 parseInt( window.prompt( "Enter an integer", 0 ) ); 8 document.write( thirdNumber ); 9 </SCRIPT> | d. The word var must be placed before thirdNumber in line 4
What would the browser display if the following script was executed and the user entered 5 at both prompts? 1 <SCRIPT LANGUAGE = "JavaScript"> 2 var firstNumber = window.prompt("Enter an integer", 0); 3 var secondNumber = window.prompt("Enter an integer",0); 4 var thirdNumber; 5 thirdNumber = firstNumber + secondNumber; 6 document.write( thirdNumber ); 7 </SCRIPT> | d. 55
What is the result of the statement 17 % 5? | b. 2
Which of the following selections does not follow the rules of operator precedence? Assume that the operators on the left are evaluated first | b. parentheses, subtraction, modulus
What is the evaluation of the following expression? ((3+ (5 + 4) * 7) + 4) / 5 | b. 14
A procedure for solving a problem in terms of the actions to be executed and the order in which these actions are to be executed is called ________. | d. an algorithm
________ is an artificial and informal language that helps programmers develop algorithms | c. Pseudocode
The word sequence in the term sequence structure refers to the sequence of ________ | b. JavaScript instructions in a script
Which of the following flowchart symbols indicates that a decision is to be made? | a. diamond
Which of the following is a JavaScript repetition structure | b. do/while
What would the browser display if the following code is executed in a script? var x = 11, y = 14; if ( x > 13 ) if ( y > 13 ) document.writeln( "x and y are > 13" ); else document.writeln( "x is <= 13" ); | d. x is <= 13
